class,file,v_mean,v_p95,specular_ratio,stripe_like_ratio
vest,original(261)_p1.jpg,93.78583386479592,196.0,0.026327327806122448,0.07623166454081633
vest,original(262)_p0.jpg,113.66035554846938,167.0,0.009486607142857142,0.033083545918367346
vest,original(262)_p1.jpg,110.3050462372449,167.0,0.002032844387755102,0.013014190051020409
vest,original(266)_p1.jpg,93.82491629464286,180.0,0.0036073022959183672,0.025988520408163265
vest,original(267)_p0.jpg,120.28234614158163,187.0,0.008908641581632654,0.027184311224489797
vest,original(268)_p0.jpg,115.73812181122449,238.0,0.0654296875,0.18833705357142858
vest,original(269)_p0.jpg,114.1509088010204,162.0,0.016800860969387755,0.02792171556122449
vest,original(269)_p1.jpg,109.15870137117346,166.0,0.0029097576530612247,0.01211734693877551
vest,original(27)_p0.jpg,99.66998166454081,209.0,0.025988520408163265,0.0653499681122449
vest,original(270)_p0.jpg,128.4451530612245,224.0,0.04177295918367347,0.06993383290816327
vest,original(271)_p0.jpg,182.9327766262755,225.0,0.029416454081632654,0.23987563775510204
vest,original(273)_p1.jpg,143.9343710140306,231.0,0.05161830357142857,0.44614955357142855
vest,original(274)_p0.jpg,140.24047353316325,217.0,0.026426977040816327,0.29067681760204084
vest,original(275)_p0.jpg,110.83446269132654,227.0,0.048329878826530615,0.064453125
vest,original(275)_p1.jpg,81.59121890943878,139.0,0.0029894770408163264,0.010582748724489796
vest,original(276)_p0.jpg,167.37302694515307,190.0,0.0,0.1253388073979592
vest,original(277)_p1.jpg,155.82473692602042,248.0,0.0983139349489796,0.20958227040816327
vest,original(278)_p0.jpg,116.99637276785714,228.0,0.041135204081632654,0.11814413265306123
vest,original(28)(1)_p1.jpg,83.1733697385204,149.0,0.0,0.0005381058673469387
vest,original(280)_p0.jpg,133.5051817602041,225.0,0.038205516581632654,0.17069913903061223
vest,original(280)_p1.jpg,131.76636240433675,193.0,0.004324776785714286,0.08537946428571429
vest,original(281)_p0.jpg,171.8587571747449,230.0,0.04829001913265306,0.5284598214285714
vest,original(281)_p1.jpg,189.0935905612245,237.0,0.08484135841836735,0.6278101084183674
vest,original(282)_p0.jpg,101.79288903061224,166.0,0.028619260204081634,0.0398796237244898
vest,original(283)_p0.jpg,124.4022441007653,252.0,0.09632095025510204,0.21400669642857142
vest,original(285)_p0.jpg,131.6950135522959,231.0,0.050701530612244895,0.08579799107142858
vest,original(286)_p0.jpg,59.392259247448976,176.0,0.006297831632653061,0.010243941326530613
vest,original(286)_p1.jpg,149.2976522640306,214.0,0.02756297831632653,0.1742267219387755
vest,original(287)_p0.jpg,171.81238042091837,232.0,0.06192203443877551,0.6223692602040817
vest,original(288)_p0.jpg,128.40108816964286,214.0,0.027144451530612245,0.19196428571428573
vest,original(289)_p0.jpg,77.15218431122449,178.0,0.02002949617346939,0.039560746173469385
vest,original(29)_p0.jpg,120.6127630739796,184.0,0.0003786670918367347,0.055763711734693876
vest,original(29)_p2.jpg,83.83330676020408,166.0,0.0,0.0264469068877551
vest,original(290)_p1.jpg,117.62027662627551,200.0,0.008450255102040817,0.04886798469387755
vest,original(291)_p0.jpg,80.10004783163265,164.0,0.0036870216836734694,0.011200573979591837
vest,original(291)_p1.jpg,100.30502630739795,166.0,0.0013352997448979591,0.014349489795918368
vest,original(293)_p0.jpg,92.71687659438776,142.0,0.004444355867346939,0.009287308673469387
vest,original(294)_p1.jpg,158.36643016581633,249.0,0.10528938137755102,0.24956154336734693
vest,original(295)_p0.jpg,115.19897959183673,211.0,0.0225406568877551,0.25448421556122447
vest,original(295)_p1.jpg,109.33924585459184,212.0,0.024972098214285716,0.22606425382653061
vest,original(297)_p0.jpg,92.35142299107143,191.0,0.018594547193877552,0.03617267219387755
vest,original(297)_p1.jpg,115.66065449617346,202.0,0.014748086734693877,0.0731624681122449
vest,original(298)_p0.jpg,158.19848134566325,222.0,0.03535554846938776,0.5677016900510204
vest,original(298)_p2.jpg,147.3923788265306,252.0,0.1337890625,0.10329639668367346
vest,original(298)_p3.jpg,129.0430285395408,237.0,0.06060666454081633,0.2137874681122449
vest,original(298)_p4.jpg,162.43494897959184,241.0,0.09847337372448979,0.4363639987244898
vest,original(299)_p0.jpg,111.92528300382654,166.0,0.004524075255102041,0.022082270408163265
vest,original(3)(1)_p0.jpg,132.30331234056123,192.0,0.0005381058673469387,0.04057716836734694
vest,original(3)(2)_p1.jpg,82.45948262117346,143.0,7.971938775510203e-05,0.007752710459183673
vest,original(3)_p1.jpg,87.15583147321429,238.0,0.06698421556122448,0.039720184948979595
vest,original(30)_p0.jpg,173.91262755102042,247.0,0.16619499362244897,0.2140266262755102
vest,original(300)_p0.jpg,139.01935188137756,214.0,0.018116230867346938,0.08396444515306123
vest,original(300)_p1.jpg,145.9540417729592,182.0,0.0,0.05895248724489796
vest,original(301)_p0.jpg,149.97273596938774,204.0,0.0016741071428571428,0.051638233418367346
vest,original(302)_p0.jpg,144.88299186862244,203.0,0.021105707908163265,0.05540497448979592
vest,original(303)_p0.jpg,126.82772640306122,186.0,0.00011957908163265306,0.042271205357142856
vest,original(304)_p0.jpg,142.4335339604592,221.0,0.017159598214285716,0.08956473214285714
vest,original(304)_p1.jpg,148.33005819515307,197.0,0.00023915816326530612,0.09883211096938775
vest,original(305)_p0.jpg,128.00679607780611,197.0,0.009466677295918368,0.03981983418367347
vest,original(306)_p0.jpg,148.09640066964286,187.0,0.0,0.07409917091836735
vest,original(307)_p0.jpg,144.83412388392858,208.0,0.02610809948979592,0.05787627551020408
vest,original(308)_p0.jpg,138.8358777104592,203.0,0.00235172193877551,0.05646125637755102
vest,original(31)(1)_p0.jpg,148.22957190688774,219.0,0.04027822066326531,0.07162786989795919
vest,original(31)(1)_p1.jpg,143.83061623086735,200.0,0.02108577806122449,0.10200095663265306
vest,original(311)_p0.jpg,141.44549186862244,201.0,0.009028220663265306,0.09219547193877552
vest,original(311)_p1.jpg,136.97191884566325,154.0,0.0,0.0024713010204081634
vest,original(314)_p1.jpg,92.37264827806122,223.0,0.033322704081632654,0.07870296556122448
vest,original(315)_p0.jpg,107.72935267857143,192.0,0.01153938137755102,0.014150191326530613
vest,original(315)_p1.jpg,122.2944036989796,218.0,0.029715401785714284,0.057298309948979595
vest,original(316)_p0.jpg,131.82445790816325,200.0,0.00860969387755102,0.3530173788265306
vest,original(317)_p0.jpg,132.11690848214286,233.0,0.057118941326530615,0.13584183673469388
vest,original(317)_p1.jpg,158.29783163265307,234.0,0.06307796556122448,0.21564094387755103
vest,original(318)_p0.jpg,167.95669244260205,236.0,0.10744180484693877,0.0224609375
vest,original(318)_p1.jpg,144.5782246492347,204.0,0.004902742346938775,0.047373246173469385
vest,original(32)(1)_p0.jpg,137.70649314413265,207.0,0.0003587372448979592,0.014269770408163265
vest,original(32)(1)_p1.jpg,150.89594626913265,184.0,1.992984693877551e-05,0.0022122130102040817
vest,original(32)_p1.jpg,158.82954001913265,237.0,0.0755141900510204,0.14863679846938777
vest,original(32)_p2.jpg,155.0296556122449,237.0,0.07688934948979592,0.20031489158163265
vest,original(320)_p0.jpg,101.88962850765306,197.0,0.011698820153061224,0.07338169642857142
vest,original(320)_p1.jpg,103.7758490114796,204.0,0.014389349489795918,0.11676897321428571
vest,original(322)_p0.jpg,161.07615194515307,238.0,0.06676498724489796,0.17703683035714285
vest,original(322)_p1.jpg,152.09753667091837,250.0,0.14000717474489796,0.07061144770408163
vest,original(322)_p2.jpg,106.51478794642857,214.0,0.01921237244897959,0.030911192602040817
vest,original(323)_p3.jpg,165.27002949617346,255.0,0.14538823341836735,0.29697464923469385
vest,original(325)_p0.jpg,134.2566366390306,231.0,0.05117984693877551,0.18917410714285715
vest,original(326)_p0.jpg,138.56397480867346,240.0,0.08410395408163265,0.16005660076530612
vest,original(326)_p1.jpg,111.53651147959184,221.0,0.03932158801020408,0.04147401147959184
vest,original(327)_p0.jpg,126.24101163903062,214.0,0.02393574617346939,0.171875
vest,original(328)_p0.jpg,125.97700095663265,213.0,0.021205357142857144,0.07087053571428571
vest,original(328)_p1.jpg,147.0904615752551,216.0,0.023596938775510203,0.08392458545918367
vest,original(328)_p2.jpg,141.84458705357142,209.0,0.01428970025510204,0.08928571428571429
vest,original(328)_p3.jpg,128.19587053571428,210.0,0.02405532525510204,0.06076610331632653
vest,original(328)_p4.jpg,119.58308753188776,191.0,0.011579241071428572,0.036013233418367346
vest,original(328)_p5.jpg,143.81379544005102,234.0,0.06112484056122449,0.14532844387755103
vest,original(329)_p0.jpg,120.57126913265306,192.0,0.0071548150510204085,0.06740274234693877
vest,original(330)_p0.jpg,160.81267936862244,249.0,0.12834821428571427,0.20071348852040816
vest,original(330)_p1.jpg,145.39421237244898,241.0,0.08023756377551021,0.18092315051020408
vest,original(330)_p2.jpg,181.46167490433675,243.0,0.11756616709183673,0.45994100765306123
vest,original(331)_p0.jpg,111.13767538265306,196.0,0.012914540816326531,0.03966039540816327
vest,original(331)_p1.jpg,156.5631178252551,242.0,0.0995296556122449,0.20627391581632654
vest,original(332)_p0.jpg,100.5550462372449,217.0,0.027224170918367346,0.1171077806122449
vest,original(332)_p1.jpg,89.57501594387755,197.0,0.0126953125,0.07659040178571429
vest,original(333)_p0.jpg,154.04350685586735,224.0,0.03770727040816327,0.28182796556122447
vest,original(333)_p1.jpg,120.71586017219387,219.0,0.027722417091836735,0.03128985969387755
vest,original(334)_p0.jpg,113.73973612882654,234.0,0.07043207908163265,0.14921476403061223
vest,original(335)_p0.jpg,171.16248804209184,242.0,0.1374561543367347,0.3729272959183674
vest,original(335)_p1.jpg,178.29149394132654,247.0,0.16338488520408162,0.3204719387755102
vest,original(335)_p2.jpg,174.17195471938774,248.0,0.1427375637755102,0.25719467474489793
vest,original(335)_p3.jpg,155.6686862244898,239.0,0.08529974489795919,0.29651626275510207
vest,original(337)_p0.jpg,102.0723652742347,203.0,0.010443239795918368,0.06303810586734694
vest,original(337)_p1.jpg,116.29783163265306,229.0,0.04583864795918367,0.17817283163265307
vest,original(337)_p2.jpg,138.14680325255102,219.0,0.02979512117346939,0.3563257334183674
vest,original(337)_p4.jpg,126.86748644770408,219.0,0.02489237882653061,0.06997369260204081
vest,original(338)_p0.jpg,121.3544921875,187.0,0.0064572704081632655,0.030074139030612245
vest,original(338)_p1.jpg,125.1967474489796,191.0,0.009685905612244899,0.039182079081632654
vest,original(338)_p2.jpg,126.67117745535714,193.0,0.006915656887755102,0.03256536989795918
vest,original(338)_p3.jpg,149.5110012755102,228.0,0.042889030612244895,0.18708147321428573
vest,original(339)_p0.jpg,152.53575414540816,250.0,0.14989237882653061,0.0826889349489796
vest,original(339)_p1.jpg,135.56012834821428,250.0,0.09634088010204081,0.09414859693877552
vest,original(340)_p0.jpg,128.31985411352042,230.0,0.048728475765306124,0.16282684948979592
vest,original(340)_p1.jpg,163.8280253507653,231.0,0.05139907525510204,0.45396205357142855
vest,original(341)_p0.jpg,119.41276705994898,228.0,0.043247767857142856,0.0059590242346938774
vest,original(342)_p0.jpg,182.5781847895408,253.0,0.2386200573979592,0.17745535714285715
vest,original(342)_p1.jpg,129.05313297193877,233.0,0.05970982142857143,0.23863998724489796
vest,original(342)_p2.jpg,142.65481505102042,235.0,0.06130420918367347,0.028519610969387755
vest,original(342)_p3.jpg,150.5187539859694,247.0,0.12099410076530612,0.06650589923469388
vest,original(344)_p0.jpg,138.95396205357142,227.0,0.0428093112244898,0.14714205994897958
vest,original(344)_p1.jpg,160.48762356505102,236.0,0.06451291454081633,0.12228954081632654
vest,original(344)_p2.jpg,151.87970344387756,245.0,0.0882095025510204,0.1517059948979592
vest,original(344)_p3.jpg,134.88602120535714,236.0,0.06720344387755102,0.18056441326530612
vest,original(345)_p0.jpg,160.17235331632654,245.0,0.10614636479591837,0.2106983418367347
vest,original(345)_p1.jpg,156.48449457908163,245.0,0.15953842474489796,0.3270288584183674
vest,original(345)_p2.jpg,177.63863201530611,248.0,0.1621890943877551,0.3065609056122449
vest,original(345)_p3.jpg,159.32858338647958,231.0,0.05259486607142857,0.35867745535714285
vest,original(346)_p0.jpg,117.88149713010205,212.0,0.01588408801020408,0.13799426020408162
vest,original(346)_p1.jpg,110.07168765943878,213.0,0.01971061862244898,0.09813456632653061
vest,original(347)_p0.jpg,138.02297911352042,197.0,0.014130261479591837,0.05895248724489796
vest,original(347)_p1.jpg,132.89022640306123,229.0,0.04516103316326531,0.11967873086734694
vest,original(347)_p2.jpg,156.9903938137755,232.0,0.054408482142857144,0.2440609056122449
vest,original(347)_p3.jpg,151.58679448341837,222.0,0.020089285714285716,0.20537707270408162
vest,original(347)_p4.jpg,151.02120535714286,217.0,0.01407047193877551,0.33181202168367346
vest,original(347)_p5.jpg,160.66501913265307,221.0,0.027881855867346938,0.2942442602040816
vest,original(347)_p6.jpg,147.51179846938774,214.0,0.018116230867346938,0.28493702168367346
vest,original(347)_p7.jpg,152.85024713010205,226.0,0.03804607780612245,0.216796875
vest,original(349)_p0.jpg,129.9739317602041,205.0,0.0165218431122449,0.05058195153061224
vest,original(349)_p1.jpg,116.74810666454081,193.0,0.006218112244897959,0.0353156887755102
vest,original(349)_p2.jpg,131.86485570790816,193.0,0.01167889030612245,0.04896763392857143
vest,original(349)_p3.jpg,121.1947943239796,190.0,0.00408561862244898,0.031349649234693876
vest,original(349)_p4.jpg,128.62890625,217.0,0.02477279974489796,0.0849609375
vest,original(349)_p5.jpg,169.15832270408163,237.0,0.08392458545918367,0.35463169642857145
vest,original(349)_p6.jpg,161.7145448022959,217.0,0.025550063775510203,0.2693718112244898
vest,original(349)_p7.jpg,138.65328045280611,217.0,0.01988998724489796,0.12388392857142858
vest,original(349)_p8.jpg,151.80331234056123,216.0,0.018315529336734693,0.19270169005102042
vest,original(35)_p0.jpg,120.08679448341837,244.0,0.0797592474489796,0.18176020408163265
vest,original(350)_p0.jpg,136.68993144132654,240.0,0.08065609056122448,0.1494140625
vest,original(351)_p0.jpg,150.1208944515306,236.0,0.05917171556122449,0.27162388392857145
vest,original(351)_p1.jpg,169.33647560586735,244.0,0.10106425382653061,0.2759287308673469
vest,original(351)_p2.jpg,177.8942323022959,254.0,0.22311463647959184,0.3669483418367347
vest,original(351)_p3.jpg,161.47961176658163,235.0,0.062400350765306124,0.26297433035714285
vest,original(351)_p4.jpg,176.93989158163265,254.0,0.20159040178571427,0.277523118622449
vest,original(352)_p1.jpg,121.29609773596938,182.0,0.0027503188775510204,0.03421954719387755
vest,original(353)_p0.jpg,97.67600047831633,157.0,0.0001793686224489796,0.006297831632653061
vest,original(355)_p0.jpg,124.67390784438776,234.0,0.057696906887755105,0.13050063775510204
vest,original(357)_p0.jpg,97.04061702806122,188.0,0.004404496173469388,0.05000398596938776
vest,original(358)_p0.jpg,143.1761399872449,220.0,0.026965082908163265,0.3090720663265306
vest,original(358)_p1.jpg,94.94377790178571,205.0,0.022979113520408163,0.05084103954081633
vest,original(36)_p0.jpg,108.62812898596938,228.0,0.045599489795918366,0.06076610331632653
vest,original(36)_p1.jpg,104.72953204719387,173.0,0.0006975446428571429,0.033123405612244895
vest,original(361)_p0.jpg,144.3044284119898,253.0,0.1475406568877551,0.04825015943877551
vest,original(362)_p0.jpg,145.46755420918367,229.0,0.046177455357142856,0.26193797831632654
vest,original(363)_p0.jpg,163.0734414859694,232.0,0.05247528698979592,0.38442681760204084
vest,original(363)_p1.jpg,126.22014508928571,210.0,0.015465561224489796,0.13237404336734693
vest,original(364)_p0.jpg,69.84512515943878,107.0,0.0,0.00029894770408163266
vest,original(367)_p0.jpg,179.06046715561226,247.0,0.10614636479591837,0.30227598852040816
vest,original(368)_p0.jpg,151.9904934630102,239.0,0.06700414540816327,0.2998844068877551
vest,original(369)_p0.jpg,114.05558434311224,189.0,0.006417410714285714,0.06517059948979592
vest,original(37)(1)_p0.jpg,93.8963847257653,170.0,0.00705516581632653,0.01895328443877551
vest,original(370)_p0.jpg,154.45149075255102,218.0,0.0243343431122449,0.4087611607142857
vest,original(370)_p1.jpg,159.89895567602042,228.0,0.04047751913265306,0.321109693877551
vest,original(370)_p2.jpg,140.22219786352042,219.0,0.025370695153061226,0.17075892857142858
vest,original(370)_p3.jpg,154.87051578443877,249.0,0.18684231505102042,0.22995057397959184
vest,original(371)_p0.jpg,129.40144690688774,244.0,0.08737244897959184,0.15049027423469388
vest,original(372)_p1.jpg,111.80036272321429,217.0,0.03099091198979592,0.08956473214285714
vest,original(378)_p0.jpg,113.13715720663265,165.0,0.0,0.0018734056122448979
vest,original(378)_p1.jpg,111.97423070790816,167.0,0.004444355867346939,0.017438616071428572
vest,original(38)(1)_p0.jpg,99.0562818877551,182.0,0.0037667410714285715,0.05279416454081633
vest,original(38)(1)_p1.jpg,136.56477200255102,196.0,0.006975446428571429,0.13450653698979592
vest,original(38)(1)_p2.jpg,154.9219347895408,231.0,0.050900829081632654,0.40499441964285715
vest,original(38)_p0.jpg,141.14933434311226,247.0,0.08609693877551021,0.10303730867346939
vest,original(381)_p1.jpg,135.1837531887755,245.0,0.06411431760204081,0.1990593112244898
vest,original(383)_p0.jpg,160.6952527104592,251.0,0.2577327806122449,0.43568638392857145
vest,original(387)_p0.jpg,138.56538982780611,227.0,0.04296875,0.2284359056122449
vest,original(39)(1)_p0.jpg,154.60108418367346,212.0,0.01971061862244898,0.11639030612244898
vest,original(39)(1)_p1.jpg,167.63145727040816,231.0,0.05307318239795918,0.22229751275510204
vest,original(391)_p0.jpg,114.15200494260205,198.0,0.008569834183673469,0.2059749681122449
vest,original(392)_p0.jpg,103.31375558035714,154.0,0.0002192283163265306,0.0015545280612244898
vest,original(392)_p1.jpg,113.0103834502551,166.0,0.0048828125,0.018973214285714284
vest,original(393)_p0.jpg,130.48579001913265,240.0,0.08149314413265306,0.1035953443877551
vest,original(395)_p0.jpg,127.0372090242347,186.0,0.01504703443877551,0.06859853316326531
vest,original(396)_p0.jpg,110.32854352678571,189.0,0.008928571428571428,0.06841916454081633
vest,original(396)_p1.jpg,116.37167171556122,208.0,0.01634247448979592,0.10182158801020408
vest,original(396)_p2.jpg,92.61306202168367,212.0,0.02126514668367347,0.08844866071428571
vest,original(397)_p1.jpg,103.46426578443878,227.0,0.044822225765306124,0.02991470025510204
vest,original(397)_p2.jpg,79.5126953125,214.0,0.03164859693877551,0.01544563137755102
vest,original(398)_p0.jpg,107.31694435586735,163.0,0.001136001275510204,0.004743303571428571
vest,original(398)_p1.jpg,101.05213647959184,174.0,0.0003786670918367347,0.007294323979591837
vest,original(4)(1)_p0.jpg,139.45884486607142,185.0,0.0011160714285714285,0.02570950255102041
vest,original(4)(2)_p0.jpg,138.31497130102042,185.0,0.00350765306122449,0.03196747448979592
vest,original(4)_p1.jpg,95.28296396683673,187.0,0.032346141581632654,0.05568399234693878
vest,original(40)_p0.jpg,156.08986367984693,239.0,0.07274394132653061,0.07172751913265306
vest,original(40)_p1.jpg,139.02572943239795,227.0,0.04358657525510204,0.13823341836734693
vest,original(400)_p0.jpg,148.66609534438774,196.0,0.00023915816326530612,0.0791015625
vest,original(401)_p0.jpg,137.2999043367347,198.0,0.010144292091836735,0.08147321428571429
vest,original(402)_p0.jpg,149.78555484693877,208.0,0.011858258928571428,0.11007254464285714
vest,original(403)_p0.jpg,144.78354193239795,187.0,1.992984693877551e-05,0.07294323979591837
vest,original(403)_p1.jpg,147.81818000637756,185.0,0.0,0.07955994897959184
vest,original(404)_p0.jpg,146.0636758609694,228.0,0.04428411989795918,0.05032286352040816
vest,original(406)_p0.jpg,138.92247289540816,237.0,0.06855867346938775,0.10337611607142858
vest,original(406)_p1.jpg,173.9169921875,248.0,0.14622528698979592,0.2525111607142857
vest,original(406)_p2.jpg,164.25627790178572,242.0,0.10000797193877552,0.28983976403061223
vest,original(406)_p3.jpg,178.3526985012755,249.0,0.15896045918367346,0.33376514668367346
vest,original(41)_p1.jpg,120.63267299107143,219.0,0.012456154336734694,0.20717075892857142
vest,original(410)_p0.jpg,135.91543765943877,200.0,0.014329559948979591,0.05935108418367347
vest,original(410)_p1.jpg,115.6440728635204,229.0,0.04711415816326531,0.10461176658163265
vest,original(410)_p2.jpg,139.95115194515307,220.0,0.02517139668367347,0.20258689413265307
vest,original(410)_p3.jpg,158.1953722895408,226.0,0.03655133928571429,0.2385204081632653
vest,original(410)_p4.jpg,145.8917012117347,212.0,0.017598054846938774,0.17542251275510204
vest,original(410)_p5.jpg,134.65104830994898,210.0,0.016402264030612245,0.11190609056122448
vest,original(410)_p6.jpg,136.40513392857142,206.0,0.006297831632653061,0.2316844706632653
vest,original(410)_p7.jpg,158.00757334183675,223.0,0.03744818239795918,0.18999123086734693
vest,original(410)_p8.jpg,154.20802774234693,222.0,0.03125,0.21791294642857142
vest,original(411)_p0.jpg,153.44539221938774,252.0,0.1788703762755102,0.10883689413265306
vest,original(411)_p1.jpg,102.08181202168367,213.0,0.01136001275510204,0.02272002551020408
vest,original(411)_p2.jpg,126.11017219387755,209.0,0.0077128507653061226,0.08276865433673469
vest,original(412)_p0.jpg,144.76339285714286,206.0,0.016163105867346938,0.12113360969387756
vest,original(412)_p1.jpg,155.58129384566325,222.0,0.03571428571428571,0.10893654336734694
vest,original(412)_p2.jpg,156.46560108418367,242.0,0.07611208545918367,0.2692721619897959
vest,original(412)_p3.jpg,145.6477200255102,236.0,0.06686463647959184,0.16850685586734693
vest,original(412)_p4.jpg,149.22983099489795,233.0,0.056959502551020405,0.1752032844387755
vest,original(413)_p0.jpg,104.52509167729592,210.0,0.0282405931122449,0.058314732142857144
vest,original(413)_p1.jpg,130.49168925382654,246.0,0.12059550382653061,0.15774473852040816
vest,original(413)_p2.jpg,92.23816167091837,226.0,0.04593829719387755,0.06395487882653061
vest,original(414)_p0.jpg,91.87721221301021,162.0,0.0010562818877551021,0.005899234693877551
vest,original(415)_p0.jpg,140.43644371811226,228.0,0.04290896045918367,0.3303970025510204
vest,original(417)_p0.jpg,166.33607700892858,243.0,0.12023676658163265,0.3217873086734694
vest,original(418)_p0.jpg,109.06365593112245,217.0,0.03469786352040816,0.08322704081632654
vest,original(419)_p0.jpg,163.45846619897958,248.0,0.13821348852040816,0.25143494897959184
vest,original(42)_p0.jpg,154.4694674744898,254.0,0.15523357780612246,0.1608936543367347
vest,original(421)_p0.jpg,171.47905373086735,227.0,0.041095344387755105,0.45234773596938777
vest,original(421)_p1.jpg,162.11290258290816,218.0,0.01815609056122449,0.5488480548469388
vest,original(424)_p1.jpg,157.27008928571428,253.0,0.14969308035714285,0.32692920918367346
vest,original(425)_p1.jpg,126.17287149234694,249.0,0.10226004464285714,0.13233418367346939
vest,original(426)_p0.jpg,96.93494897959184,158.0,0.0009964923469387755,0.006696428571428571
vest,original(427)_p0.jpg,69.70123166454081,105.0,5.978954081632653e-05,0.0006576849489795918
vest,original(427)_p1.jpg,103.23584980867346,178.0,0.0011160714285714285,0.039959343112244895
vest,original(428)_p0.jpg,99.13881138392857,161.0,0.0034080038265306123,0.023158482142857144
vest,original(429)_p0.jpg,161.64399314413265,238.0,0.07862324617346939,0.3721301020408163
vest,original(43)(1)_p0.jpg,112.09378985969387,233.0,0.05508609693877551,0.05951052295918367
vest,original(43)(1)_p1.jpg,102.90529336734694,210.0,0.01411033163265306,0.09133848852040816
vest,original(43)(1)_p3.jpg,121.97907366071429,239.0,0.0780452806122449,0.0989516900510204
vest,original(43)_p0.jpg,119.04300860969387,235.0,0.060825892857142856,0.12864716198979592
vest,original(430)_p0.jpg,182.7443997130102,247.0,0.16456074617346939,0.4269172512755102
vest,original(430)_p1.jpg,135.22036431760205,229.0,0.0418327487244898,0.28475765306122447
vest,original(432)_p0.jpg,102.9794921875,200.0,0.022261639030612245,0.06092554209183673
vest,original(433)_p0.jpg,56.5822903380102,155.0,0.0062380420918367345,0.02126514668367347
vest,original(433)_p1.jpg,79.86387914540816,228.0,0.04683514030612245,0.08545918367346939
vest,original(433)_p2.jpg,118.60072544642857,187.0,0.007513552295918368,0.05044244260204082
vest,original(434)_p1.jpg,97.51153938137755,156.0,0.002331792091836735,0.010622608418367346
vest,original(434)_p2.jpg,165.09777582908163,230.0,0.0476921237244898,0.3436702806122449
vest,original(436)_p0.jpg,89.59988839285714,146.0,0.0011559311224489796,0.016262755102040817
vest,original(437)_p0.jpg,101.02812101403062,211.0,0.03246572066326531,0.07180723852040816
vest,original(438)_p0.jpg,165.18301578443877,239.0,0.0996890943877551,0.34640066964285715
vest,original(438)_p1.jpg,131.98742426658163,223.0,0.035036670918367346,0.22080277423469388
vest,original(438)_p4.jpg,120.92992665816327,238.0,0.060227997448979595,0.12585698341836735
vest,original(439)_p0.jpg,80.68853635204081,162.0,0.0033482142857142855,0.028081154336734693
vest,original(440)_p0.jpg,156.28868383290816,235.0,0.061842315051020405,0.30161830357142855
vest,original(440)_p1.jpg,149.51086176658163,210.0,0.008988360969387755,0.1561902104591837
vest,original(444)_p0.jpg,87.88825334821429,140.0,0.0004384566326530612,0.01735889668367347
vest,original(444)_p1.jpg,76.05841438137755,141.0,0.0004982461734693878,0.0040058992346938774
vest,original(445)_p0.jpg,113.91324537627551,229.0,0.047771843112244895,0.23531170280612246
vest,original(446)_p0.jpg,70.50390625,161.0,0.005660076530612245,0.01500717474489796
vest,original(446)_p1.jpg,94.80137914540816,189.0,0.006536989795918368,0.10072544642857142
vest,original(448)_p0.jpg,61.434590242346935,114.0,0.015904017857142856,0.018355389030612245
vest,original(449)_p0.jpg,107.90521364795919,177.0,0.0028300382653061226,0.04177295918367347
vest,original(451)_p2.jpg,51.014329559948976,123.0,0.0,0.00033880739795918367
vest,original(452)_p0.jpg,148.72307477678572,221.0,0.03748804209183673,0.06714365433673469
vest,original(454)_p0.jpg,166.72580516581633,181.0,0.0,0.051279496173469385
vest,original(454)_p1.jpg,150.3936543367347,168.0,0.0,0.0015146683673469387
vest,original(456)_p0.jpg,142.64528858418367,238.0,0.10528938137755102,0.30801578443877553
vest,original(457)_p1.jpg,144.16916454081633,243.0,0.08591757015306123,0.20364317602040816
vest,original(457)_p3.jpg,147.54653619260205,254.0,0.14825813137755103,0.0293765943877551
vest,original(458)_p0.jpg,121.57238520408163,211.0,0.01985012755102041,0.29005899234693877
vest,original(459)_p0.jpg,96.36951929209184,223.0,0.03979990433673469,0.08207110969387756
vest,original(46)_p1.jpg,109.37129304846938,200.0,0.013891103316326531,0.011519451530612245
vest,original(460)_p0.jpg,101.63865194515306,150.0,0.0014349489795918368,0.005321269132653061
vest,original(461)_p1.jpg,75.31883769132654,117.0,7.971938775510203e-05,0.0017737563775510204
vest,original(462)_p0.jpg,101.46326929209184,226.0,0.03537547831632653,0.08219068877551021
vest,original(463)_p0.jpg,73.41990194515306,201.0,0.02018893494897959,0.006696428571428571
vest,original(464)_p0.jpg,109.19953762755102,203.0,0.01642219387755102,0.19575095663265307
vest,original(466)_p0.jpg,158.96039939413265,225.0,0.03768734056122449,0.3644969706632653
vest,original(467)_p0.jpg,165.47714046556123,241.0,0.099609375,0.34394929846938777
vest,original(468)_p0.jpg,137.59901147959184,221.0,0.02857940051020408,0.267578125
vest,original(469)_p1.jpg,155.3142538265306,235.0,0.06226084183673469,0.33948501275510207
vest,original(47)_p0.jpg,99.48770328443878,194.0,0.0034279336734693877,0.08655532525510204
vest,original(470)_p0.jpg,116.5316087372449,224.0,0.04095583545918367,0.08822943239795919
vest,original(471)_p0.jpg,95.27680564413265,138.0,0.0007772640306122449,0.0022122130102040817
vest,original(471)_p1.jpg,104.73126594387755,172.0,0.018674266581632654,0.028439891581632654
vest,original(472)_p0.jpg,148.94393734056123,230.0,0.049505739795918366,0.41591597576530615
vest,original(472)_p1.jpg,169.42621970663265,245.0,0.1397281568877551,0.30552455357142855
vest,original(472)_p2.jpg,150.72767857142858,252.0,0.12922512755102042,0.20569595025510204
